year,session,title,abstract,author,doi
2012,No Sessions,A Survey of Visualization Systems for Network Security,"Security Visualization is a very young term. It expresses the idea that common visualization techniques have been designed for use cases that are not supportive of security-related data, demanding novel techniques fine tuned for the purpose of thorough analysis. Significant amount of work has been published in this area, but little work has been done to study this emerging visualization discipline...","Hadi Shiravi,Ali Shiravi,Ali A. Ghorbani,",https://ieeexplore.ieee.org/document/6007132/
2012,No Sessions,Coherent Time-Varying Graph Drawing with Multifocus+Context Interaction,"We present a new approach for time-varying graph drawing that achieves both spatiotemporal coherence and multifocus+context visualization in a single framework. Our approach utilizes existing graph layout algorithms to produce the initial graph layout, and formulates the problem of generating coherent time-varying graph visualization with the focus+context capability as a specially tailored deform...","Kun-Chuan Feng,Chaoli Wang,Han-Wei Shen,Tong-Yee Lee,",https://ieeexplore.ieee.org/document/5963661/
2012,No Sessions,Using Aging to Visually Uncover Evolutionary Processes on Networks,"Networks are widely used to describe many natural and technological systems. Understanding how these evolve over time poses a challenge for existing visualization techniques originally developed for fixed network structures. We describe a method of incorporating the concept of aging into evolving networks, where nodes and edges store information related to the amount of local evolutionary change t...","Thomas E. Gorochowski,Mario di Bernardo,Claire S. Grierson,",https://ieeexplore.ieee.org/document/5999664/
2012,No Sessions,Hierarchical Streamline Bundles,"Effective 3D streamline placement and visualization play an essential role in many science and engineering disciplines. The main challenge for effective streamline visualization lies in seed placement, i.e., where to drop seeds and how many seeds should be placed. Seeding too many or too few streamlines may not reveal flow features and patterns either because it easily leads to visual clutter in r...","Hongfeng Yu,Chaoli Wang,Ching-Kuang Shene,Jacqueline H. Chen,",https://ieeexplore.ieee.org/document/6025348/
2012,No Sessions,Interactive Computation and Rendering of Finite-Time Lyapunov Exponent Fields,"In this paper, we present a novel technique that allows for the coupled computation and visualization of salient flow structures at interactive frame rates. Our approach is built upon a hierarchical representation of the Finite-time Lyapunov Exponent (FTLE) field, which is adaptively sampled and rendered to meet the need of the current visual setting. The performance of our method allows the user ...","samer barakat,Christoph Garth,Xavier Tricoche,",https://ieeexplore.ieee.org/document/6143942/
2012,No Sessions,[Inside back cover],No Abstract,,https://ieeexplore.ieee.orgNo doi
2012,No Sessions,[Back cover],No Abstract,,https://ieeexplore.ieee.orgNo doi
2012,No Sessions,[Front cover],No Abstract,,https://ieeexplore.ieee.orgNo doi
2012,No Sessions,[Inside front cover],No Abstract,,https://ieeexplore.ieee.orgNo doi
2012,No Sessions,Guest Editors' Introduction: Special Section on the IEEE Virtual Reality Conference (VR),No Abstract,"Victoria Interrante,Benjamin C. Lok,Aditi Majumder,Michitaka Hirose,",https://ieeexplore.ieee.org/document/6200790/
2012,No Sessions,Modeling Object Pursuit for Desktop Virtual Reality,Models of interaction tasks are quantitative descriptions of relationships between human temporal performance and the spatial characteristics of the interactive tasks. Examples include Fitts' law for modeling the pointing task and Accot and Zhai's steering law for the path steering task. Interaction models can be used as guidelines to design efficient user interfaces and quantitatively evaluate in...,"Lei Liu,Robert Van Liere,",https://ieeexplore.ieee.org/document/6143941/
2012,No Sessions,Interactive Visibility Retargeting in VR Using Conformal Visualization,"In Virtual Reality, immersive systems such as the CAVE provide an important tool for the collaborative exploration of large 3D data. Unlike head-mounted displays, these systems are often only partially immersive due to space, access, or cost constraints. The resulting loss of visual information becomes a major obstacle for critical tasks that need to utilize the users' entire field of vision. We h...","Kaloian Petkov,Charilaos Papadopoulos,Min Zhang,Arie E. Kaufman,Xianfeng Gu,",https://ieeexplore.ieee.org/document/6086538/
2012,No Sessions,Velocity-Dependent Dynamic Curvature Gain for Redirected Walking,"Redirected walking techniques allow people to walk in a larger virtual space than the physical extents of the laboratory. We describe two experiments conducted to investigate human sensitivity to walking on a curved path and to validate a new redirected walking technique. In a psychophysical experiment, we found that sensitivity to walking on a curved path was significantly lower for slower walkin...","Christian T. Neth,Jan L. Souman,David Engel,Uwe Kloos,Heinrich H. Bulthoff,Betty J. Mohler,",https://ieeexplore.ieee.org/document/6200791/
2012,No Sessions,The Design and Evaluation of a Large-Scale Real-Walking Locomotion Interface,Redirected Free Exploration with Distractors (RFEDs) is a large-scale real-walking locomotion interface developed to enable people to walk freely in Virtual Environments (VEs) that are larger than the tracked space in their facility. This paper describes the RFED system in detail and reports on a user study that evaluated RFED by comparing it to Walking-in-Place (WIP) and Joystick (JS) interfaces....,"Tabitha C. Peck,Henry Fuchs,Mary C. Whitton,",https://ieeexplore.ieee.org/document/6109251/
2012,No Sessions,Tuning Self-Motion Perception in Virtual Reality with Visual Illusions,"Motion perception in immersive virtual environments significantly differs from the real world. For example, previous work has shown that users tend to underestimate travel distances in virtual environments (VEs). As a solution to this problem, researchers proposed to scale the mapped virtual camera motion relative to the tracked real-world movement of a user until real and virtual motion are perce...","Gerd Bruder,Frank Steinicke,Phil Wieland,Markus Lappe,",https://ieeexplore.ieee.org/document/6081857/
2012,No Sessions,Video Stereolization: Combining Motion Analysis with User Interaction,"We present a semiautomatic system that converts conventional videos into stereoscopic videos by combining motion analysis with user interaction, aiming to transfer as much as possible labeling work from the user to the computer. In addition to the widely used structure from motion (SFM) techniques, we develop two new methods that analyze the optical flow to provide additional qualitative depth con...","Miao Liao,Jizhou Gao,Ruigang Yang,Minglun Gong,",https://ieeexplore.ieee.org/document/5928340/
2012,No Sessions,Wellformedness Properties in Euler Diagrams: Which Should Be Used?,"Euler diagrams are often used to visualize intersecting data sets in applications such as criminology; genetics, medicine, and computer file systems. One interesting aspect of these diagrams is that some data sets cannot be drawn without breaking one or more ""wellformedness properties,” which are considered to reduce the user comprehension of the diagrams. However, it is possible to draw the same ...","Peter Rodgers,Leishi Zhang,Helen Purchase,",https://ieeexplore.ieee.org/document/5999665/
2012,No Sessions,Real-Time Evaluation and Visualization of Learner Performance in a Mixed-Reality Environment for Clinical Breast Examination,We investigate the efficacy of incorporating real-time feedback of user performance within mixed-reality environments (MREs) for training real-world tasks with tightly coupled cognitive and psychomotor components. This paper presents an approach to providing real-time evaluation and visual feedback of learner performance in an MRE for training clinical breast examination (CBE). In a user study of ...,"Aaron Kotranza,D. Scott Lind,Benjamin Lok,",https://ieeexplore.ieee.org/document/5963665/
2012,No Sessions,An RBF-Based Reparameterization Method for Constrained Texture Mapping,"Texture mapping has long been used in computer graphics to enhance the realism of virtual scenes. However, to match the 3D model feature points with the corresponding pixels in a texture image, surface parameterization must satisfy specific positional constraints. However, despite numerous research efforts, the construction of a mathematically robust, foldover-free parameterization that is subject...","Hongchuan Yu,Tong-Yee Lee,I-Cheng Yeh,Xiaosong Yang,Wenxi Li,Jian J. Zhang,",https://ieeexplore.ieee.org/document/5928343/
2012,No Sessions,Mesh Segmentation with Concavity-Aware Fields,This paper presents a simple and efficient automatic mesh segmentation algorithm that solely exploits the shape concavity information. The method locates concave creases and seams using a set of concavity-sensitive scalar fields. These fields are computed by solving a Laplacian system with a novel concavity-sensitive weighting scheme. Isolines sampled from the concavity-aware fields naturally gath...,"Oscar Kin-Chung Au,Youyi Zheng,Menglin Chen,Pengfei Xu,Chiew-Lan Tai,",https://ieeexplore.ieee.org/document/5963664/
2012,No Sessions,Adaptive Synthesis of Distance Fields,"We address the computational resource requirements of 3D example-based synthesis with an adaptive synthesis technique that uses a tree-based synthesis map. A signed-distance field (SDF) is determined for the 3D exemplars, and then new models can be synthesized as SDFs by neighborhood matching. Unlike voxel synthesis approach, our input is posed in the real domain to preserve maximum detail. In com...","Sung-Ho Lee,Taejung Park,Jong-Hyun Kim,Chang-Hun Kim,",https://ieeexplore.ieee.org/document/5975144/
2012,No Sessions,Simple Culling Methods for Continuous Collision Detection of Deforming Triangles,"We present a simple and efficient approach for continuous collision detection of deforming triangles based on conservative advancement. The efficiency of our approach is due to a sequence of simple collision-free conditions for deforming triangles. In our experiment, we show that our CCD algorithm achieves 2-30 times performance improvement over existing algorithms for triangle primitives.","Xinyu Zhang,Young J. Kim,",https://ieeexplore.ieee.org/document/5928346/
2012,No Sessions,EXCOL: An EXtract-and-COmplete Layering Approach to Cartoon Animation Reusing,We introduce the EXtract-and-COmplete Layering method (EXCOL)-a novel cartoon animation processing technique to convert a traditional animated cartoon video into multiple semantically meaningful layers. Our technique is inspired by vision-based layering techniques but focuses on shape cues in both the extraction and completion steps to reflect the unique characteristics of cartoon animation. For l...,"Lei Zhang,Hua Huang,Hongbo Fu,",https://ieeexplore.ieee.org/document/5928337/
2012,No Sessions,Attention and Visual Memory in Visualization and Computer Graphics,"A fundamental goal of visualization is to produce images of data that support visual analysis, exploration, and discovery of novel insights. An important consideration during visualization design is the role of human visual perception. How we ""see” details in an image can directly impact a viewer's efficiency and effectiveness. This paper surveys research on attention and visual perception, with a...","Christopher Healey,James Enns,",https://ieeexplore.ieee.org/document/5963660/
2012,No Sessions,[Inside back cover],No Abstract,,https://ieeexplore.ieee.orgNo doi
2012,No Sessions,[Back cover],No Abstract,,https://ieeexplore.ieee.orgNo doi
2012,No Sessions,[Front cover],No Abstract,,https://ieeexplore.ieee.orgNo doi
2012,No Sessions,[Cover2],No Abstract,,https://ieeexplore.ieee.orgNo doi
2012,No Sessions,Guest Editor's Introduction: Special Section on the Eurographics Symposium on Parallel Graphics and Visualization (EGPGV),No Abstract,"Renato Pajarola,Kun Zhou,",https://ieeexplore.ieee.org/document/6180052/
2012,No Sessions,ISP: An Optimal Out-of-Core Image-Set Processing Streaming Architecture for Parallel Heterogeneous Systems,"Image population analysis is the class of statistical methods that plays a central role in understanding the development, evolution, and disease of a population. However, these techniques often require excessive computational power and memory that are compounded with a large number of volumetric inputs. Restricted access to supercomputing power limits its influence in general research and practica...","Linh K. Ha,Jens Kruger,Joao L. D. Comba,Claudio T. Silva,Sarang Joshi,",https://ieeexplore.ieee.org/document/6144060/
2012,No Sessions,Parallel Computational Steering for HPC Applications Using HDF5 Files in Distributed Shared Memory,"Interfacing a GUI driven visualization/analysis package to an HPC application enables a supercomputer to be used as an interactive instrument. We achieve this by replacing the IO layer in the HDF5 library with a custom driver which transfers data in parallel between simulation and analysis. Our implementation using ParaView as the interface, allows a flexible combination of parallel simulation, co...","John Biddiscombe,Jerome Soumagne,Guillaume Oger,David Guibert,Jean-Guillaume Piccinali,",https://ieeexplore.ieee.org/document/6152102/
2012,No Sessions,Hexagonal Global Parameterization of Arbitrary Surfaces,"We introduce hexagonal global parameterization, a new type of surface parameterization in which parameter lines respect sixfold rotational symmetries (6-RoSy). Such parameterizations enable the tiling of surfaces with nearly regular hexagonal or triangular patterns, and can be used for triangular remeshing. Our framework to construct a hexagonal parameterization, referred to as HEXCOVER, extends t...","Matthias Nieser,Jonathan Palacios,Konrad Polthier,Eugene Zhang,",https://ieeexplore.ieee.org/document/5928344/
2012,No Sessions,Efficiently Computing Exact Geodesic Loops within Finite Steps,"Closed geodesics, or geodesic loops, are crucial to the study of differential topology and differential geometry. Although the existence and properties of closed geodesics on smooth surfaces have been widely studied in mathematics community, relatively little progress has been made on how to compute them on polygonal surfaces. Most existing algorithms simply consider the mesh as a graph and so the...","Shi-Qing Xin,Ying He,Chi-Wing Fu,",https://ieeexplore.ieee.org/document/5928345/
2012,No Sessions,Transforming GIS Data into Functional Road Models for Large-Scale Traffic Simulation,"There exists a vast amount of geographic information system (GIS) data that model road networks around the world as polylines with attributes. In this form, the data are insufficient for applications such as simulation and 3D visualization-tools which will grow in power and demand as sensor data become more pervasive and as governments try to optimize their existing physical infrastructure. In thi...","David Wilkie,Jason Sewall,Ming C. Lin,",https://ieeexplore.ieee.org/document/5928342/
2012,No Sessions,Region-Based Line Field Design Using Harmonic Functions,"Field design has wide applications in graphics and visualization. One of the main challenges in field design has been how to provide users with both intuitive control over the directions in the field on one hand and robust management of its topology on the other hand. In this paper, we present a design paradigm for line fields that addresses this challenge. Rather than asking users to input all si...","Chih-Yuan Yao,Ming-Te Chi,Tong-Yee Lee,Tao Ju,",https://ieeexplore.ieee.org/document/5928338/
2012,No Sessions,Efficient and Flexible Sampling with Blue Noise Properties of Triangular Meshes,"This paper deals with the problem of taking random samples over the surface of a 3D mesh describing and evaluating efficient algorithms for generating different distributions. We discuss first the problem of generating a Monte Carlo distribution in an efficient and practical way avoiding common pitfalls. Then, we propose Constrained Poisson-disk sampling, a new Poisson-disk sampling scheme for pol...","Massimiliano Corsini,Paolo Cignoni,Roberto Scopigno,",https://ieeexplore.ieee.org/document/6143943/
2012,No Sessions,A Versatile Optical Model for Hybrid Rendering of Volume Data,"In volume rendering, most optical models currently in use are based on the assumptions that a volumetric object is a collection of particles and that the macro behavior of particles, when they interact with light rays, can be predicted based on the behavior of each individual particle. However, such models are not capable of characterizing the collective optical effect of a collection of particles...","Fei Yang,Qingde Li,Dehui Xiang,Yong Cao,Jie Tian,",https://ieeexplore.ieee.org/document/5928339/
2012,No Sessions,Robust Morse Decompositions of Piecewise Constant Vector Fields,"In this paper, we introduce a new approach to computing a Morse decomposition of a vector field on a triangulated manifold surface. The basic idea is to convert the input vector field to a piecewise constant (PC) vector field, whose trajectories can be computed using simple geometric rules. To overcome the intrinsic difficulty in PC vector fields (in particular, discontinuity along mesh edges), we...","Andrzej Szymczak,Eugene Zhang,",https://ieeexplore.ieee.org/document/6143903/
2012,No Sessions,Topology Verification for Isosurface Extraction,"The broad goals of verifiable visualization rely on correct algorithmic implementations. We extend a framework for verification of isosurfacing implementations to check topological properties. Specifically, we use stratified Morse theory and digital topology to design algorithms which verify topological invariants. Our extended framework reveals unexpected behavior and coding mistakes in popular p...","Tiago Etiene,Luis Gustavo Nonato,Carlos Scheidegger,Julien Tienry,Thomas J. Peters,Valerio Pascucci,Robert M. Kirby,Claudio T. Silva,",https://ieeexplore.ieee.org/document/5928335/
2012,No Sessions,Analysis of Time-Dependent Flow-Sensitive PC-MRI Data,"Many flow visualization techniques, especially integration-based methods, are problematic when the measured data exhibit noise and discretization issues. Particularly, this is the case for flow-sensitive phase-contrast magnetic resonance imaging (PC-MRI) data sets which not only record anatomic information, but also time-varying flow information. We propose a novel approach for the visualization o...","Harinarayan Krishnan,Christoph Garth,Jens Guhring,Mehmet Akif Gulsun,Andreas Greiser,Kenneth I. Joy,",https://ieeexplore.ieee.org/document/5753896/
2012,No Sessions,Exploring Brain Connectivity with Two-Dimensional Neural Maps,"We introduce two-dimensional neural maps for exploring connectivity in the brain. For this, we create standard streamtube models from diffusion-weighted brain imaging data sets along with neural paths hierarchically projected into the plane. These planar neural maps combine desirable properties of low-dimensional representations, such as visual clarity and ease of tract-of-interest selection, with...","Radu Jianu,Cagatay Demiralp,David H. Laidlaw,",https://ieeexplore.ieee.org/document/5753898/
2012,No Sessions,Conceptual Recurrence Plots: Revealing Patterns in Human Discourse,Human discourse contains a rich mixture of conceptual information. Visualization of the global and local patterns within this data stream is a complex and challenging problem. Recurrence plots are an information visualization technique that can reveal trends and features in complex time series data. The recurrence plot technique works by measuring the similarity of points in a time series to all o...,"Daniel Angus,Andrew Smith,Janet Wiles,",https://ieeexplore.ieee.org/document/5887327/
2012,No Sessions,Model-Driven Design for the Visual Analysis of Heterogeneous Data,"As heterogeneous data from different sources are being increasingly linked, it becomes difficult for users to understand how the data are connected, to identify what means are suitable to analyze a given data set, or to find out how to proceed for a given analysis task. We target this challenge with a new model-driven design process that effectively codesigns aspects of data, view, analytics, and ...","Marc Streit,Hans-Jorg Schulz,Alexander Lex,Dieter Schmalstieg,Heidrun Schumann,",https://ieeexplore.ieee.org/document/5930386/
2012,No Sessions,Take the CS Library wherever you go! [advertisement],No Abstract,,https://ieeexplore.ieee.orgNo doi
2012,No Sessions,IEEE Computer Society OnlinePlus [advertisement],No Abstract,,https://ieeexplore.ieee.orgNo doi
2012,No Sessions,[Inside back cover],No Abstract,,https://ieeexplore.ieee.orgNo doi
2012,No Sessions,[Back cover],No Abstract,,https://ieeexplore.ieee.orgNo doi
2012,No Sessions,Cover1,No Abstract,,https://ieeexplore.ieee.orgNo doi
2012,No Sessions,Cover2,No Abstract,,https://ieeexplore.ieee.orgNo doi
2012,No Sessions,Guest Editors' Introduction: Special Section on the IEEE Conference on Visual Analytics Science and Technology (VAST),No Abstract,"Alan M. MacEachren,Silvia Miksch,",https://ieeexplore.ieee.org/document/6168456/
2012,No Sessions,Visual Readability Analysis: How to Make Your Writings Easier to Read,"We present a tool that is specifically designed to support a writer in revising a draft version of a document. In addition to showing which paragraphs and sentences are difficult to read and understand, we assist the reader in understanding why this is the case. This requires features that are expressive predictors of readability, and are also semantically understandable. In the first part of the ...","Daniela Oelke,David Spretke,Andreas Stoffel,Daniel A. Keim,",https://ieeexplore.ieee.org/document/6051432/
2012,No Sessions,Identifying Place Histories from Activity Traces with an Eye to Parameter Impact,"Events that happened in the past are important for understanding the ongoing processes, predicting future developments, and making informed decisions. Important and/or interesting events tend to attract many people. Some people leave traces of their attendance in the form of computer-processable data, such as records in the databases of mobile phone operators or photos on photo sharing web sites. ...","Gennady Andrienko,Natalia Andrienko,Martin Mladenov,Michael Mock,Christian Politz,",https://ieeexplore.ieee.org/document/6018964/
2012,No Sessions,Co-Located Collaborative Visual Analytics around a Tabletop Display,"Co-located collaboration can be extremely valuable during complex visual analytics tasks. We present an exploratory study of a system designed to support collaborative visual analysis tasks on a digital tabletop display. Fifteen participant pairs employed Cambiera, a visual analytics system, to solve a problem involving 240 digital documents. Our analysis, supported by observations, system logs, q...","Petra Isenberg,Danyel Fisher,Sharoda A. Paul,Meredith Ringel Morris,Kori Inkpen,Mary Czerwinski,",https://ieeexplore.ieee.org/document/6104042/
2012,No Sessions,Restricted Trivariate Polycube Splines for Volumetric Data Modeling,This paper presents a volumetric modeling framework to construct a novel spline scheme called restricted trivariate polycube splines (RTP-splines). The RTP-spline aims to generalize both trivariate T-splines and tensor-product B-splines; it uses solid polycube structure as underlying parametric domains and strictly bounds blending functions within such domains. We construct volumetric RTP-splines ...,"Kexiang Wang,Xin Li,Bo Li,Huanhuan Xu,Hong Qin,",https://ieeexplore.ieee.org/document/5887329/
2012,No Sessions,Maintaining Large Time Steps in Explicit Finite Element Simulations Using Shape Matching,"We present a novel hybrid method to allow large time steps in explicit integrations for the simulation of deformable objects. In explicit integration schemes, the time step is typically limited by the size and the shape of the discretization elements as well as by the material parameters. We propose a two-step strategy to enable large time steps for meshes with elements potentially destabilizing t...","Basil Fierz,Jonas Spillmann,Iker Aguinaga Hoyos,Matthias Harders,",https://ieeexplore.ieee.org/document/5887332/
2012,No Sessions,Human Motion Retrieval from Hand-Drawn Sketch,"The rapid growth of motion capture data increases the importance of motion retrieval. The majority of the existing motion retrieval approaches are based on a labor-intensive step in which the user browses and selects a desired query motion clip from the large motion clip database. In this work, a novel sketching interface for defining the query is presented. This simple approach allows users to de...","Min-Wen Chao,Chao-Hung Lin,Jackie Assa,Tong-Yee Lee,",https://ieeexplore.ieee.org/document/5728806/
2012,No Sessions,Simulating Multiple Character Interactions with Collaborative and Adversarial Goals,"This paper proposes a new methodology for synthesizing animations of multiple characters, allowing them to intelligently compete with one another in dense environments, while still satisfying requirements set by an animator. To achieve these two conflicting objectives simultaneously, our method separately evaluates the competition and collaboration of the interactions, integrating the scores to se...","Hubert P.H. Shum,Taku Komura,Shuntaro Yamazaki,",https://ieeexplore.ieee.org/document/5669299/
2012,No Sessions,Direct Isosurface Visualization of Hex-Based High-Order Geometry and Attribute Representations,"In this paper, we present a novel isosurface visualization technique that guarantees the accurate visualization of isosurfaces with complex attribute data defined on (un)structured (curvi)linear hexahedral grids. Isosurfaces of high-order hexahedral-based finite element solutions on both uniform grids (including MRI and CT scans) and more complex geometry representing a domain of interest that can...","Tobias Martin,Elaine Cohen,Robert M. Kirby,",https://ieeexplore.ieee.org/document/5887330/
2012,No Sessions,Morse Set Classification and Hierarchical Refinement Using Conley Index,"Morse decomposition provides a numerically stable topological representation of vector fields that is crucial for their rigorous interpretation. However, Morse decomposition is not unique, and its granularity directly impacts its computational cost. In this paper, we propose an automatic refinement scheme to construct the Morse Connection Graph (MCG) of a given vector field in a hierarchical fashi...","Guoning Chen,Qingqing Deng,Andrzej Szymczak,Robert S. Laramee,Eugene Zhang,",https://ieeexplore.ieee.org/document/5928334/
2012,No Sessions,A 2D Flow Visualization User Study Using Explicit Flow Synthesis and Implicit Task Design,"This paper presents a 2D flow visualization user study that we conducted using new methodologies to increase the objectiveness. We evaluated grid-based variable-size arrows, evenly spaced streamlines, and line integral convolution (LIC) variants (basic, oriented, and enhanced versions) coupled with a colorwheel and/or rainbow color map, which are representative of many geometry-based and texture-b...","Zhanping Liu,Shangshu Cai,J. Edward Swan,Robert J. Moorhead,Joel P. Martin,T.J. Jankun-Kelly,",https://ieeexplore.ieee.org/document/5928336/
2012,No Sessions,A Space-Filling Visualization Technique for Multivariate Small-World Graphs,"We introduce an information visualization technique, known as GreenCurve, for large multivariate sparse graphs that exhibit small-world properties. Our fractal-based design approach uses spatial cues to approximate the node connections and thus eliminates the links between the nodes in the visualization. The paper describes a robust algorithm to order the neighboring nodes of a large sparse graph ...","Pak Chung Wong,Harlan Foote,Patrick Mackey,George Chin,Zhenyu Huang,Jim Thomas,",https://ieeexplore.ieee.org/document/5887326/
2012,No Sessions,Ambiguity-Free Edge-Bundling for Interactive Graph Visualization,"Graph visualization has been widely used to understand and present both global structural and local adjacency information in relational data sets (e.g., transportation networks, citation networks, or social networks). Graphs with dense edges, however, are difficult to visualize because fast layout and good clarity are not always easily achieved. When the number of edges is large, edge bundling can...","Sheng-Jie Luo,Chun-Liang Liu,Bing-Yu Chen,Kwan-Liu Ma,",https://ieeexplore.ieee.org/document/5887331/
2012,No Sessions,Design and Evaluation of MagnetViz—A Graph Visualization Tool,"MagnetViz was designed for the interactive manipulation of force-directed graph layouts, allowing the user to obtain visualizations based on the graph topology and/or the attributes of its nodes and edges. The user can introduce virtual magnets anywhere in the graph and these can be set to attract nodes and edges that fulfill user-defined criteria. When a magnet is placed, the force-directed natur...","Andre Suslik Spritzer,Carla Maria Dal Sasso Freitas,",https://ieeexplore.ieee.org/document/5928333/
2012,No Sessions,Cover3,No Abstract,,https://ieeexplore.ieee.orgNo doi
2012,No Sessions,Cover4,No Abstract,,https://ieeexplore.ieee.orgNo doi
2012,No Sessions,New OnlinePluse publication model [advertisement],No Abstract,,https://ieeexplore.ieee.orgNo doi
2012,No Sessions,[Title page],No Abstract,,https://ieeexplore.ieee.orgNo doi
2012,No Sessions,Table of contents,No Abstract,,https://ieeexplore.ieee.orgNo doi
2012,No Sessions,Message from the Editor-in-Chief,No Abstract,"Ming C. Lin,",https://ieeexplore.ieee.org/document/6165126/
2012,No Sessions,Message from the Paper Chairs and Guest Editors,No Abstract,"Sabine Coquillart,Steven Feiner,Kiyoshi Kiyokawa,",https://ieeexplore.ieee.org/document/6165127/
2012,No Sessions,Committees,No Abstract,,https://ieeexplore.ieee.org/document/6165128/
2012,No Sessions,Paper Reviewers,No Abstract,,https://ieeexplore.ieee.orgNo doi
2012,No Sessions,"Keynote Speaker: Taking the ""Virtual"" Out of Virtual Reality",No Abstract,"Carlo H. Sequin,",https://ieeexplore.ieee.org/document/6165130/
2012,No Sessions,Capstone Speaker,No Abstract,"James J. Blascovich,",https://ieeexplore.ieee.org/document/6165131/
2012,No Sessions,Banquet Speaker: What's Next?: The Third Wave in Computer Graphics and Interactive Techniques,No Abstract,"David J. Kasik,",https://ieeexplore.ieee.org/document/6165132/
2012,No Sessions,On Delay Adjustment for Dynamic Load Balancing in Distributed Virtual Environments,"Distributed virtual environments (DVEs) are becoming very popular in recent years, due to the rapid growing of applications, such as massive multiplayer online games (MMOGs). As the number of concurrent users increases, scalability becomes one of the major challenges in designing an interactive DVE system. One solution to address this scalability problem is to adopt a multi-server architecture. Wh...","Yunhua Deng,Rynson W.H. Lau,",https://ieeexplore.ieee.org/document/6165133/
2012,No Sessions,Redirecting Walking and Driving for Natural Navigation in Immersive Virtual Environments,"Walking is the most natural form of locomotion for humans, and real walking interfaces have demonstrated their benefits for several navigation tasks. With recently proposed redirection techniques it becomes possible to overcome space limitations as imposed by tracking sensors or laboratory setups, and, theoretically, it is now possible to walk through arbitrarily large virtual environments. Howeve...","Gerd Bruder,Victoria Interrante,Lane Phillips,Frank Steinicke,",https://ieeexplore.ieee.org/document/6165134/
2012,No Sessions,Walking in a Cube: Novel Metaphors for Safely Navigating Large Virtual Environments in Restricted Real Workspaces,"Immersive spaces such as 4-sided displays with stereo viewing and high-quality tracking provide a very engaging and realistic virtual experience. However, walking is inherently limited by the restricted physical space, both due to the screens (limited translation) and the missing back screen (limited rotation). In this paper, we propose three novel locomotion techniques that have three concurrent ...","Gabriel Cirio,Peter Vangorp,Emmanuelle Chapoulie,Maud Marchal,Anatole Lecuyer,George Drettakis,",https://ieeexplore.ieee.org/document/6165135/
2012,No Sessions,Impossible Spaces: Maximizing Natural Walking in Virtual Environments with Self-Overlapping Architecture,"Walking is only possible within immersive virtual environments that fit inside the boundaries of the user's physical workspace. To reduce the severity of the restrictions imposed by limited physical area, we introduce ""impossible spaces,"" a new design mechanic for virtual environments that wish to maximize the size of the virtual environment that can be explored with natural locomotion. Such envir...","Evan A. Suma,Zachary Lipps,Samantha Finkelstein,David M. Krum,Mark Bolas,",https://ieeexplore.ieee.org/document/6165136/
2012,No Sessions,Extended Overview Techniques for Outdoor Augmented Reality,"In this paper, we explore techniques that aim to improve site understanding for outdoor Augmented Reality (AR) applications. While the first person perspective in AR is a direct way of filtering and zooming on a portion of the data set, it severely narrows overview of the situation, particularly over large areas. We present two interactive techniques to overcome this problem: multi-view AR and var...","Eduardo Veas,Raphael Grasset,Ernst Kruijff,Dieter Schmalstieg,",https://ieeexplore.ieee.org/document/6165137/
2012,No Sessions,Online Tracking of Outdoor Lighting Variations for Augmented Reality with Moving Cameras,"In augmented reality, one of key tasks to achieve a convincing visual appearance consistency between virtual objects and video scenes is to have a coherent illumination along the whole sequence. As outdoor illumination is largely dependent on the weather, the lighting condition may change from frame to frame. In this paper, we propose a full image-based approach for online tracking of outdoor illu...","Yanli Liu,Xavier Granier,",https://ieeexplore.ieee.org/document/6165138/
2012,No Sessions,The Right View from the Wrong Location: Depth Perception in Stereoscopic Multi-User Virtual Environments,"Stereoscopic depth cues improve depth perception and increase immersion within virtual environments (VEs). However, improper display of these cues can distort perceived distances and directions. Consider a multi-user VE, where all users view identical stereoscopic images regardless of physical location. In this scenario, cues are typically customized for one ""leader"" equipped with a head-tracking ...","Brice Pollock,Melissa Burton,Jonathan W. Kelly,Stephen Gilbert,Eliot Winer,",https://ieeexplore.ieee.org/document/6165139/
2012,No Sessions,Geometric Calibration of Head-Mounted Displays and its Effects on Distance Estimation,"Head-mounted displays (HMDs) allow users to observe virtual environments (VEs) from an egocentric perspective. However, several experiments have provided evidence that egocentric distances are perceived as compressed in VEs relative to the real world. Recent experiments suggest that the virtual view frustum set for rendering the VE has an essential impact on the user's estimation of distances. In ...","Falko Kellner,Benjamin Bolte,Gerd Bruder,Ulrich Rautenberg,Frank Steinicke,Markus Lappe,Reinhard Koch,",https://ieeexplore.ieee.org/document/6165140/
2012,No Sessions,Effects of Immersion on Visual Analysis of Volume Data,"Volume visualization has been widely used for decades for analyzing datasets ranging from 3D medical images to seismic data to paleontological data. Many have proposed using immersive virtual reality (VR) systems to view volume visualizations, and there is anecdotal evidence of the benefits of VR for this purpose. However, there has been very little empirical research exploring the effects of high...","Bireswar Laha,Kriti Sensharma,James D. Schiffbauer,Doug A. Bowman,",https://ieeexplore.ieee.org/document/6165141/
